transaction_id,user_id,amount,timestamp,merchant,category,location
TXN_000432,USER_003,70.78,2025-11-11 05:07:00,Whole Foods,Other,"Lyon, FR"
TXN_004937,USER_019,8.26,2025-11-11 05:25:00,Uber,Shopping,"London, UK"
TXN_003857,USER_020,20.51,2025-11-11 05:50:00,BestBuy,Fuel,"Lyon, FR"
TXN_004073,USER_016,27.47,2025-11-11 06:17:00,Netflix,Transport,"New York, US"
TXN_001998,USER_048,37.08,2025-11-11 07:15:00,Hotels.com,Utilities,"London, UK"
TXN_004511,USER_004,73.15,2025-11-11 07:20:00,Delta Airlines,Utilities,"London, UK"
TXN_001908,USER_026,87.26,2025-11-11 07:22:00,Airbnb,Travel,"Marseille, FR"
TXN_001230,USER_038,49.74,2025-11-11 07:27:00,Delta Airlines,Healthcare,"Marseille, FR"
TXN_002965,USER_001,106.55,2025-11-11 07:35:00,Apple Store,Other,"Lyon, FR"
TXN_001624,USER_023,41.89,2025-11-11 07:40:00,Netflix,Fuel,"Amsterdam, NL"
TXN_001132,USER_027,33.73,2025-11-11 07:47:00,Netflix,Healthcare,"New York, US"
TXN_002099,USER_020,9.24,2025-11-11 08:10:00,Spotify,Healthcare,"Lagos, NG"
TXN_004069,USER_045,122.46,2025-11-11 08:24:00,Apple Store,Other,"London, UK"
TXN_001724,USER_007,14.43,2025-11-11 08:26:00,Target,Other,"New York, US"
TXN_000607,USER_037,16.34,2025-11-11 08:27:00,McDonalds,Subscription,"Berlin, DE"
TXN_004811,USER_008,8.47,2025-11-11 08:37:00,Delta Airlines,Utilities,"Berlin, DE"
TXN_FRAUD_71_0,USER_008,231.11130819203814,2025-11-11 08:37:00,Delta Airlines,Utilities,"Berlin, DE"
TXN_FRAUD_71_1,USER_008,403.4596096231756,2025-11-11 08:42:00,Delta Airlines,Utilities,"Berlin, DE"
TXN_004408,USER_030,40.28,2025-11-11 08:47:00,Apple Store,Other,"Brussels, BE"
TXN_FRAUD_71_2,USER_008,455.38699475983515,2025-11-11 08:47:00,Delta Airlines,Utilities,"Berlin, DE"
TXN_003974,USER_020,3.26,2025-11-11 09:01:00,Whole Foods,Food,"Paris, FR"
TXN_004422,USER_006,29.74,2025-11-11 09:03:00,Hertz,Transport,"Amsterdam, NL"
TXN_002828,USER_010,20.75,2025-11-11 09:06:00,Uber,Shopping,"Amsterdam, NL"
TXN_002677,USER_037,11.79,2025-11-11 09:25:00,PayPal,Food,"Rome, IT"
TXN_003016,USER_045,4840.202669797028,2025-11-11 10:07:00,Netflix,Entertainment,"Marseille, FR"
TXN_000616,USER_034,15.17,2025-11-11 10:11:00,Apple Store,Transport,"Madrid, ES"
TXN_003463,USER_034,3.84,2025-11-11 11:03:00,Steam,Travel,"Rome, IT"
TXN_003973,USER_004,40.87,2025-11-11 11:13:00,Spotify,Other,"New York, US"
TXN_001249,USER_050,54.1,2025-11-11 11:18:00,Airbnb,Fuel,"Rome, IT"
TXN_003852,USER_046,14.76,2025-11-11 11:29:00,Hertz,Shopping,"Lyon, FR"
TXN_002998,USER_032,23.31,2025-11-11 12:07:00,McDonalds,Travel,"London, UK"
TXN_002522,USER_033,7.29,2025-11-11 12:26:00,Netflix,Shopping,"London, UK"
TXN_001201,USER_008,33.27,2025-11-11 12:27:00,Hertz,Fuel,"Lyon, FR"
TXN_004797,USER_042,13.62,2025-11-11 12:48:00,CVS,Travel,"New York, US"
TXN_004481,USER_031,2.0,2025-11-11 13:57:00,Hertz,Healthcare,"Rome, IT"
TXN_001039,USER_021,6.08,2025-11-11 13:58:00,Netflix,Other,"Lyon, FR"
TXN_004331,USER_026,32.01,2025-11-11 14:08:00,McDonalds,Food,"Paris, FR"
TXN_000845,USER_028,21.77,2025-11-11 14:21:00,BestBuy,Shopping,"Madrid, ES"
TXN_001272,USER_044,4.2,2025-11-11 14:41:00,Target,Shopping,"Madrid, ES"
TXN_002800,USER_006,46.61,2025-11-11 14:54:00,Hotels.com,Entertainment,"Lagos, NG"
TXN_001812,USER_043,23.68,2025-11-11 15:31:00,Netflix,Transport,"Rome, IT"
TXN_001256,USER_017,104.51,2025-11-11 15:35:00,BestBuy,Other,"Marseille, FR"
TXN_002956,USER_040,4.18,2025-11-11 15:35:00,Whole Foods,Shopping,"London, UK"
TXN_003638,USER_048,698.17,2025-11-11 15:44:00,Target,Fuel,"New York, US"
TXN_002491,USER_026,311.27,2025-11-11 16:06:00,BestBuy,Healthcare,"London, UK"
TXN_004330,USER_021,6.16,2025-11-11 16:38:00,CVS,Transport,"Brussels, BE"
TXN_000546,USER_007,8.91,2025-11-11 16:54:00,Netflix,Entertainment,"Brussels, BE"
TXN_004532,USER_025,28.27,2025-11-11 17:22:00,Apple Store,Utilities,"Brussels, BE"
TXN_004606,USER_024,93.86,2025-11-11 17:28:00,BestBuy,Food,"New York, US"
TXN_004887,USER_009,233.77,2025-11-11 18:12:00,PayPal,Healthcare,"Lyon, FR"
TXN_002248,USER_010,22.38,2025-11-11 19:30:00,Hotels.com,Healthcare,"Berlin, DE"
TXN_002612,USER_036,12.85,2025-11-11 20:09:00,Apple Store,Travel,"Berlin, DE"
TXN_000751,USER_033,95.05,2025-11-12 01:43:00,Amazon,Subscription,"Marseille, FR"
TXN_001930,USER_015,35.97,2025-11-12 03:25:00,Whole Foods,Other,"Rome, IT"
TXN_003438,USER_011,2402.610731214074,2025-11-12 04:03:00,PayPal,Transport,"Moscow, RU"
TXN_004556,USER_037,153.0,2025-11-12 04:06:00,Steam,Food,"Paris, FR"
TXN_001662,USER_033,60.8,2025-11-12 04:55:00,Hertz,Transport,"Paris, FR"
TXN_004209,USER_009,175.63,2025-11-12 04:56:00,Apple Store,Healthcare,"Amsterdam, NL"
TXN_002713,USER_048,2376.834777544753,2025-11-12 04:56:00,BestBuy,Healthcare,"Beijing, CN"
TXN_000736,USER_024,47.08,2025-11-12 05:09:00,Spotify,Utilities,"London, UK"
TXN_004869,USER_039,9.17,2025-11-12 05:25:00,Target,Transport,"New York, US"
TXN_000112,USER_045,274.66,2025-11-12 05:42:00,Whole Foods,Healthcare,"Rome, IT"
TXN_003211,USER_010,7.43,2025-11-12 05:45:00,Uber,Subscription,"London, UK"
TXN_001604,USER_004,21.36,2025-11-12 06:10:00,Netflix,Travel,"Marseille, FR"
TXN_003180,USER_029,182.82,2025-11-12 06:12:00,Whole Foods,Travel,"Berlin, DE"
TXN_001419,USER_009,1.32,2025-11-12 06:18:00,Google Play,Utilities,"Berlin, DE"
TXN_000465,USER_040,3063.4538947145074,2025-11-12 07:03:00,Shell Gas,Food,"Lyon, FR"
TXN_001665,USER_032,39.59,2025-11-12 07:09:00,PayPal,Transport,"Madrid, ES"
TXN_003181,USER_025,8.02,2025-11-12 07:19:00,PayPal,Subscription,"Madrid, ES"
TXN_004975,USER_009,38.78,2025-11-12 08:26:00,Netflix,Travel,"Marseille, FR"
TXN_001810,USER_011,12.71,2025-11-12 08:26:00,BestBuy,Transport,"London, UK"
TXN_004524,USER_004,5.6,2025-11-12 08:49:00,Hertz,Fuel,"Madrid, ES"
TXN_001830,USER_022,4.92,2025-11-12 09:26:00,Whole Foods,Subscription,"Madrid, ES"
TXN_003600,USER_021,22.37,2025-11-12 09:27:00,Apple Store,Subscription,"London, UK"
TXN_001703,USER_044,21.06,2025-11-12 09:32:00,Hertz,Other,"London, UK"
TXN_002936,USER_006,4.18,2025-11-12 09:48:00,Walmart,Travel,"Lyon, FR"
TXN_000877,USER_021,36.45,2025-11-12 10:12:00,BestBuy,Fuel,"Paris, FR"
TXN_003478,USER_028,22.82,2025-11-12 10:50:00,Shell Gas,Shopping,"Brussels, BE"
TXN_002332,USER_022,101.88,2025-11-12 12:02:00,Spotify,Utilities,"Madrid, ES"
TXN_000280,USER_026,6.88,2025-11-12 12:08:00,McDonalds,Other,"Rome, IT"
TXN_004957,USER_010,9.2,2025-11-12 12:08:00,Uber,Other,"Rome, IT"
TXN_004584,USER_012,12.87,2025-11-12 12:13:00,Netflix,Utilities,"Lyon, FR"
TXN_002945,USER_050,418.76,2025-11-12 12:25:00,Google Play,Subscription,"Amsterdam, NL"
TXN_003906,USER_025,257.51,2025-11-12 12:32:00,CVS,Entertainment,"Marseille, FR"
TXN_001744,USER_013,30.03,2025-11-12 12:59:00,Netflix,Food,"Paris, FR"
TXN_002724,USER_025,12.7,2025-11-12 13:48:00,Uber,Travel,"Madrid, ES"
TXN_004501,USER_040,290.72,2025-11-12 14:01:00,McDonalds,Healthcare,"Berlin, DE"
TXN_003364,USER_010,346.52,2025-11-12 14:08:00,Hertz,Healthcare,"Amsterdam, NL"
TXN_000406,USER_031,218.02,2025-11-12 14:11:00,Apple Store,Food,"Madrid, ES"
TXN_001470,USER_011,31.08,2025-11-12 14:22:00,Apple Store,Shopping,"Rome, IT"
TXN_001695,USER_015,25.54,2025-11-12 14:36:00,Netflix,Travel,"New York, US"
TXN_001368,USER_005,23.96,2025-11-12 14:43:00,Uber,Fuel,"Berlin, DE"
TXN_003332,USER_041,17.58,2025-11-12 15:18:00,Shell Gas,Transport,"Marseille, FR"
TXN_002005,USER_028,72.2,2025-11-12 15:27:00,Shell Gas,Food,"Paris, FR"
TXN_003527,USER_018,15.81,2025-11-12 15:45:00,Hotels.com,Subscription,"Rome, IT"
TXN_001587,USER_028,61.81,2025-11-12 15:55:00,McDonalds,Transport,"Rome, IT"
TXN_000031,USER_032,25.83,2025-11-12 15:55:00,Google Play,Utilities,"New York, US"
TXN_002175,USER_032,40.11,2025-11-12 16:14:00,Target,Subscription,"Lyon, FR"
TXN_003164,USER_010,32.64,2025-11-12 16:23:00,Whole Foods,Travel,"New York, US"
TXN_004346,USER_047,34.64,2025-11-12 16:29:00,BestBuy,Fuel,"Rome, IT"
TXN_001238,USER_042,16.16,2025-11-12 17:57:00,Hotels.com,Healthcare,"Marseille, FR"
TXN_004175,USER_017,21.49,2025-11-12 18:21:00,Hertz,Transport,"Marseille, FR"
TXN_004247,USER_030,31.41,2025-11-12 18:39:00,McDonalds,Shopping,"Berlin, DE"
TXN_004771,USER_027,33.17,2025-11-12 18:47:00,Delta Airlines,Transport,"Rome, IT"
TXN_002385,USER_017,84.34,2025-11-12 20:31:00,Google Play,Fuel,"Paris, FR"
TXN_001076,USER_021,8.11,2025-11-12 20:37:00,Netflix,Fuel,"Brussels, BE"
TXN_002391,USER_040,28.03,2025-11-13 00:58:00,Google Play,Shopping,"London, UK"
TXN_004840,USER_029,1960.1209336043435,2025-11-13 01:12:00,CVS,Transport,"Moscow, RU"
TXN_000966,USER_038,11.74,2025-11-13 02:18:00,BestBuy,Utilities,"Lyon, FR"
TXN_004488,USER_001,2130.426945081057,2025-11-13 02:39:00,Airbnb,Entertainment,"Moscow, RU"
TXN_001401,USER_015,23.64,2025-11-13 04:38:00,Amazon,Transport,"London, UK"
TXN_004100,USER_047,34.53,2025-11-13 05:26:00,McDonalds,Other,"Rome, IT"
TXN_002283,USER_036,40.47,2025-11-13 05:37:00,PayPal,Food,"Marseille, FR"
TXN_001530,USER_010,86.4,2025-11-13 06:06:00,Netflix,Entertainment,"Amsterdam, NL"
TXN_000668,USER_032,53.59,2025-11-13 06:12:00,PayPal,Transport,"Berlin, DE"
TXN_002477,USER_037,18.36,2025-11-13 06:13:00,Uber,Subscription,"Berlin, DE"
TXN_003134,USER_039,83.29,2025-11-13 06:14:00,Target,Fuel,"Lyon, FR"
TXN_000380,USER_041,28.32,2025-11-13 06:19:00,Hertz,Utilities,"London, UK"
TXN_004856,USER_021,4.27,2025-11-13 06:30:00,Amazon,Subscription,"Marseille, FR"
TXN_000524,USER_007,242.78,2025-11-13 06:53:00,Google Play,Fuel,"Lyon, FR"
TXN_000378,USER_003,34.33,2025-11-13 06:53:00,Walmart,Other,"London, UK"
TXN_001897,USER_046,64.81,2025-11-13 06:58:00,Apple Store,Healthcare,"London, UK"
TXN_004542,USER_027,5.59,2025-11-13 07:16:00,Apple Store,Healthcare,"Amsterdam, NL"
TXN_004612,USER_028,81.27,2025-11-13 07:23:00,Delta Airlines,Food,"Amsterdam, NL"
TXN_004594,USER_016,35.25,2025-11-13 07:55:00,Steam,Shopping,"London, UK"
TXN_003727,USER_032,19.36,2025-11-13 08:01:00,BestBuy,Fuel,"Paris, FR"
TXN_002181,USER_039,8.48,2025-11-13 08:22:00,Amazon,Fuel,"Brussels, BE"
TXN_002809,USER_027,33.68,2025-11-13 08:34:00,Airbnb,Utilities,"Berlin, DE"
TXN_003461,USER_014,107.52,2025-11-13 08:39:00,Amazon,Other,"Lyon, FR"
TXN_001179,USER_040,108.46,2025-11-13 08:41:00,McDonalds,Entertainment,"Berlin, DE"
TXN_004560,USER_006,19.61,2025-11-13 08:53:00,McDonalds,Entertainment,"Marseille, FR"
TXN_003762,USER_004,14.27,2025-11-13 09:04:00,Hertz,Shopping,"Madrid, ES"
TXN_004719,USER_035,55.89,2025-11-13 09:10:00,Whole Foods,Fuel,"New York, US"
TXN_003179,USER_031,25.71,2025-11-13 09:31:00,Whole Foods,Entertainment,"Lyon, FR"
TXN_003087,USER_013,14.85,2025-11-13 11:49:00,Amazon,Utilities,"Lyon, FR"
TXN_001786,USER_032,63.52,2025-11-13 11:59:00,Shell Gas,Food,"Madrid, ES"
TXN_002212,USER_007,14.21,2025-11-13 12:02:00,Walmart,Shopping,"Marseille, FR"
TXN_004095,USER_028,69.61,2025-11-13 12:26:00,Spotify,Entertainment,"Amsterdam, NL"
TXN_003017,USER_019,122.8,2025-11-13 12:49:00,PayPal,Food,"Berlin, DE"
TXN_003411,USER_047,41.1,2025-11-13 13:53:00,Apple Store,Transport,"Amsterdam, NL"
TXN_003624,USER_022,12.97,2025-11-13 13:56:00,Amazon,Shopping,"Paris, FR"
TXN_001379,USER_008,14.31,2025-11-13 14:13:00,Hotels.com,Transport,"Rome, IT"
TXN_002859,USER_020,71.81,2025-11-13 14:39:00,Whole Foods,Other,"Berlin, DE"
TXN_000712,USER_007,66.61,2025-11-13 15:01:00,McDonalds,Utilities,"Lyon, FR"
TXN_003320,USER_002,46.25,2025-11-13 15:06:00,Apple Store,Transport,"Lyon, FR"
TXN_000240,USER_043,2.45,2025-11-13 15:56:00,Amazon,Travel,"New York, US"
TXN_003904,USER_024,570.16,2025-11-13 16:11:00,Whole Foods,Healthcare,"Marseille, FR"
TXN_004732,USER_045,60.46,2025-11-13 16:44:00,CVS,Healthcare,"Lyon, FR"
TXN_003480,USER_049,1.04,2025-11-13 17:12:00,Starbucks,Subscription,"Lyon, FR"
TXN_000881,USER_043,112.28,2025-11-13 17:18:00,McDonalds,Fuel,"New York, US"
TXN_001298,USER_013,34.74,2025-11-13 17:34:00,Whole Foods,Entertainment,"Rome, IT"
TXN_004149,USER_013,468.82,2025-11-13 18:20:00,Whole Foods,Travel,"Marseille, FR"
TXN_004562,USER_009,153.68,2025-11-13 18:29:00,Netflix,Fuel,"Berlin, DE"
TXN_001670,USER_012,66.6,2025-11-13 18:33:00,Walmart,Utilities,"Madrid, ES"
TXN_001213,USER_032,3127.745796468923,2025-11-13 19:52:00,Hotels.com,Food,"Berlin, DE"
TXN_004994,USER_024,227.11,2025-11-13 19:52:00,Google Play,Entertainment,"Paris, FR"
TXN_000822,USER_027,189.76,2025-11-13 22:23:00,Hertz,Shopping,"Lyon, FR"
TXN_002483,USER_010,81.17,2025-11-14 00:08:00,Whole Foods,Other,"Madrid, ES"
TXN_004479,USER_004,2332.255417227505,2025-11-14 02:00:00,Spotify,Healthcare,"Beijing, CN"
TXN_000003,USER_028,46.29,2025-11-14 02:49:00,Target,Entertainment,"New York, US"
TXN_004814,USER_022,77.36,2025-11-14 04:02:00,Uber,Subscription,"London, UK"
TXN_001188,USER_046,35.23,2025-11-14 04:05:00,PayPal,Food,"Rome, IT"
TXN_004709,USER_040,276.93,2025-11-14 04:05:00,Netflix,Fuel,"Amsterdam, NL"
TXN_004862,USER_036,88.69,2025-11-14 04:21:00,Starbucks,Shopping,"New York, US"
TXN_003871,USER_015,78.06,2025-11-14 04:39:00,Target,Other,"Brussels, BE"
TXN_003113,USER_031,19.8,2025-11-14 05:05:00,PayPal,Fuel,"Madrid, ES"
TXN_FRAUD_218_0,USER_031,150.4961675899575,2025-11-14 05:05:00,PayPal,Fuel,"Madrid, ES"
TXN_FRAUD_218_1,USER_031,221.7117106487467,2025-11-14 05:10:00,PayPal,Fuel,"Madrid, ES"
TXN_FRAUD_218_2,USER_031,300.23892044939936,2025-11-14 05:15:00,PayPal,Fuel,"Madrid, ES"
TXN_003605,USER_018,72.87,2025-11-14 05:53:00,Google Play,Entertainment,"Madrid, ES"
TXN_003231,USER_011,6.09,2025-11-14 06:04:00,Hotels.com,Food,"New York, US"
TXN_000466,USER_039,16.14,2025-11-14 06:16:00,CVS,Shopping,"New York, US"
TXN_004141,USER_026,6.0,2025-11-14 06:24:00,Delta Airlines,Subscription,"New York, US"
TXN_003410,USER_002,43.54,2025-11-14 06:36:00,Amazon,Shopping,"Paris, FR"
TXN_003269,USER_004,5.77,2025-11-14 06:41:00,Netflix,Healthcare,"Marseille, FR"
TXN_002807,USER_034,1.71,2025-11-14 07:13:00,PayPal,Shopping,"New York, US"
TXN_002594,USER_023,6.36,2025-11-14 07:22:00,Steam,Entertainment,"Marseille, FR"
TXN_001945,USER_016,6.22,2025-11-14 08:00:00,Starbucks,Utilities,"New York, US"
TXN_001251,USER_011,21.34,2025-11-14 08:32:00,CVS,Utilities,"Amsterdam, NL"
TXN_002324,USER_014,26.85,2025-11-14 08:39:00,Starbucks,Shopping,"Berlin, DE"
TXN_002126,USER_030,13.59,2025-11-14 09:22:00,Starbucks,Subscription,"Marseille, FR"
TXN_000196,USER_032,32.93,2025-11-14 09:56:00,Delta Airlines,Other,"Berlin, DE"
TXN_002274,USER_015,24.65,2025-11-14 10:18:00,Google Play,Entertainment,"Madrid, ES"
TXN_000763,USER_048,46.61,2025-11-14 10:25:00,Whole Foods,Entertainment,"Berlin, DE"
TXN_003375,USER_007,15.81,2025-11-14 11:04:00,Amazon,Other,"Madrid, ES"
TXN_003994,USER_001,208.09,2025-11-14 11:24:00,Walmart,Healthcare,"Paris, FR"
TXN_003568,USER_009,56.06,2025-11-14 11:42:00,Apple Store,Shopping,"Amsterdam, NL"
TXN_002526,USER_007,29.0,2025-11-14 12:11:00,Amazon,Other,"Marseille, FR"
TXN_004784,USER_049,3.63,2025-11-14 12:15:00,Shell Gas,Utilities,"Amsterdam, NL"
TXN_001244,USER_024,357.83,2025-11-14 12:50:00,Whole Foods,Subscription,"Berlin, DE"
TXN_001457,USER_049,84.86,2025-11-14 13:15:00,BestBuy,Healthcare,"Rome, IT"
TXN_003685,USER_040,8.42,2025-11-14 13:16:00,Starbucks,Travel,"Brussels, BE"
TXN_001194,USER_014,220.02,2025-11-14 14:17:00,Steam,Fuel,"Lyon, FR"
TXN_003957,USER_039,135.88,2025-11-14 14:22:00,Apple Store,Travel,"Lyon, FR"
TXN_000430,USER_035,69.57,2025-11-14 14:46:00,McDonalds,Healthcare,"Marseille, FR"
TXN_000574,USER_019,28.99,2025-11-14 15:05:00,Uber,Fuel,"London, UK"
TXN_001425,USER_007,147.44,2025-11-14 15:38:00,Delta Airlines,Other,"Paris, FR"
TXN_001074,USER_001,46.35,2025-11-14 16:06:00,CVS,Shopping,"Brussels, BE"
TXN_001030,USER_045,59.53,2025-11-14 17:09:00,Target,Transport,"Paris, FR"
TXN_004467,USER_040,96.53,2025-11-14 17:34:00,Google Play,Subscription,"Rome, IT"
TXN_003794,USER_042,6.66,2025-11-14 17:43:00,Shell Gas,Utilities,"London, UK"
TXN_000401,USER_033,4.69,2025-11-14 22:50:00,Walmart,Transport,"Berlin, DE"
TXN_000341,USER_013,281.07,2025-11-14 23:08:00,Spotify,Fuel,"Madrid, ES"
TXN_002115,USER_032,217.86,2025-11-14 23:11:00,Spotify,Healthcare,"Madrid, ES"
TXN_004949,USER_032,89.32,2025-11-15 00:20:00,CVS,Fuel,"Rome, IT"
TXN_002605,USER_043,7.52,2025-11-15 00:26:00,Steam,Transport,"London, UK"
TXN_003892,USER_045,33.84,2025-11-15 02:15:00,PayPal,Healthcare,"Madrid, ES"
TXN_001536,USER_046,18.51,2025-11-15 02:48:00,Netflix,Fuel,"Amsterdam, NL"
TXN_001301,USER_022,8.67,2025-11-15 05:13:00,BestBuy,Entertainment,"Brussels, BE"
TXN_001036,USER_041,7.71,2025-11-15 05:35:00,Hertz,Fuel,"Lyon, FR"
TXN_003475,USER_048,18.09,2025-11-15 05:41:00,Google Play,Shopping,"Berlin, DE"
TXN_000803,USER_007,48.99,2025-11-15 05:48:00,Starbucks,Transport,"Berlin, DE"
TXN_000783,USER_005,46.41,2025-11-15 06:07:00,Spotify,Subscription,"Brussels, BE"
TXN_002794,USER_018,61.92,2025-11-15 06:12:00,Netflix,Food,"Rome, IT"
TXN_003280,USER_028,26.71,2025-11-15 06:17:00,Whole Foods,Fuel,"London, UK"
TXN_003329,USER_031,38.91,2025-11-15 06:18:00,Google Play,Healthcare,"Brussels, BE"
TXN_002986,USER_011,99.28,2025-11-15 06:32:00,Google Play,Healthcare,"Rome, IT"
TXN_FRAUD_266_0,USER_011,225.5498147086055,2025-11-15 06:32:00,Google Play,Healthcare,"Rome, IT"
TXN_FRAUD_266_1,USER_011,337.3393670464495,2025-11-15 06:37:00,Google Play,Healthcare,"Rome, IT"
TXN_FRAUD_266_2,USER_011,130.95757063875467,2025-11-15 06:42:00,Google Play,Healthcare,"Rome, IT"
TXN_002365,USER_029,1.01,2025-11-15 07:02:00,Shell Gas,Healthcare,"Marseille, FR"
TXN_004184,USER_001,29.78,2025-11-15 07:07:00,Netflix,Other,"Madrid, ES"
TXN_003798,USER_041,139.54,2025-11-15 07:22:00,Hertz,Shopping,"Madrid, ES"
